Median Age,Population,Household Income,Per Capita Income,Name,Zip_Codes
39.6,8255.0,26584.0,11206.0,ZCTA5 31055,31055
39.9,2318.0,22274.0,16834.0,ZCTA5 31057,31057
51.6,1296.0,33628.0,19886.0,ZCTA5 31058,31058
47.4,2183.0,40272.0,23360.0,ZCTA5 31060,31060
35.1,44209.0,36874.0,19830.0,ZCTA5 31061,31061
63.8,504.0,-666666666.0,10131.0,ZCTA5 31062,31062
40.3,5102.0,30789.0,15555.0,ZCTA5 31063,31063
42.0,9250.0,40597.0,19450.0,ZCTA5 31064,31064
44.9,1103.0,30000.0,17866.0,ZCTA5 31065,31065
42.4,1548.0,49432.0,24495.0,ZCTA5 31066,31066
58.7,217.0,36250.0,19530.0,ZCTA5 31067,31067
38.0,5243.0,31765.0,14673.0,ZCTA5 31068,31068
36.0,20192.0,49635.0,23363.0,ZCTA5 31069,31069
42.5,900.0,31250.0,18731.0,ZCTA5 31070,31070
38.6,1157.0,39174.0,18517.0,ZCTA5 31071,31071
45.9,1337.0,48125.0,23229.0,ZCTA5 31072,31072
40.0,2832.0,37143.0,20966.0,ZCTA5 31075,31075
42.9,3244.0,31690.0,16872.0,ZCTA5 31076,31076
48.5,1455.0,38042.0,19864.0,ZCTA5 31077,31077
40.9,3014.0,34911.0,20198.0,ZCTA5 31078,31078
38.3,2200.0,34844.0,18368.0,ZCTA5 31079,31079
22.3,231.0,27500.0,6587.0,ZCTA5 31081,31081
41.0,9583.0,40614.0,22498.0,ZCTA5 31082,31082
42.1,361.0,31964.0,18352.0,ZCTA5 31083,31083
68.8,22.0,21250.0,21532.0,ZCTA5 31084,31084
36.9,1209.0,51029.0,19611.0,ZCTA5 31085,31085
45.0,8760.0,29185.0,15695.0,ZCTA5 31087,31087
34.4,51994.0,56671.0,28528.0,ZCTA5 31088,31088
37.9,4974.0,35056.0,18326.0,ZCTA5 31089,31089
49.4,853.0,24107.0,12995.0,ZCTA5 31090,31090
43.6,4609.0,32500.0,11876.0,ZCTA5 31091,31091
43.5,7229.0,34877.0,19987.0,ZCTA5 31092,31092
35.6,30510.0,37458.0,19659.0,ZCTA5 31093,31093
45.6,1222.0,51411.0,21092.0,ZCTA5 31094,31094
42.5,6752.0,34235.0,20614.0,ZCTA5 31096,31096
39.4,1522.0,53864.0,23298.0,ZCTA5 31097,31097
24.4,3342.0,60160.0,21676.0,ZCTA5 31098,31098
32.3,8107.0,19495.0,17590.0,ZCTA5 31201,31201
38.3,29822.0,27387.0,18711.0,ZCTA5 31204,31204
29.9,27122.0,25619.0,13949.0,ZCTA5 31206,31206
19.7,1082.0,-666666666.0,2279.0,ZCTA5 31207,31207
38.1,34216.0,62118.0,38445.0,ZCTA5 31210,31210
37.7,16278.0,35524.0,22124.0,ZCTA5 31211,31211
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 31213,31213
42.1,16391.0,57956.0,24137.0,ZCTA5 31216,31216
37.0,17558.0,31851.0,17333.0,ZCTA5 31217,31217
40.4,13950.0,57002.0,31714.0,ZCTA5 31220,31220
29.9,4217.0,40186.0,21661.0,ZCTA5 31301,31301
39.4,8351.0,55055.0,25096.0,ZCTA5 31302,31302
36.7,2543.0,68371.0,23320.0,ZCTA5 31303,31303
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 31304,31304
43.6,6942.0,38443.0,21932.0,ZCTA5 31305,31305
41.3,1091.0,49330.0,18323.0,ZCTA5 31307,31307
39.1,7353.0,46995.0,22097.0,ZCTA5 31308,31308
47.3,671.0,30313.0,15823.0,ZCTA5 31309,31309
37.5,18454.0,74835.0,28520.0,ZCTA5 31312,31312
28.6,40890.0,45252.0,21488.0,ZCTA5 31313,31313
22.7,1575.0,-666666666.0,25285.0,ZCTA5 31314,31314
21.6,8234.0,38240.0,14157.0,ZCTA5 31315,31315
32.7,12533.0,57546.0,21388.0,ZCTA5 31316,31316
53.9,647.0,74792.0,36484.0,ZCTA5 31318,31318
39.1,8032.0,51179.0,23938.0,ZCTA5 31320,31320
31.9,7124.0,43750.0,21331.0,ZCTA5 31321,31321
37.5,25112.0,77047.0,33492.0,ZCTA5 31322,31322
48.2,1203.0,37054.0,22168.0,ZCTA5 31323,31323
35.3,24643.0,82305.0,33160.0,ZCTA5 31324,31324
35.7,20317.0,65711.0,28103.0,ZCTA5 31326,31326
67.8,203.0,-666666666.0,50091.0,ZCTA5 31327,31327
52.4,3550.0,75179.0,42080.0,ZCTA5 31328,31328
34.5,9451.0,51091.0,23005.0,ZCTA5 31329,31329
52.5,6891.0,50102.0,27848.0,ZCTA5 31331,31331
27.0,20172.0,30391.0,23661.0,ZCTA5 31401,31401
31.9,31594.0,36692.0,19561.0,ZCTA5 31404,31404
36.4,37466.0,49299.0,28771.0,ZCTA5 31405,31405
36.1,35739.0,49559.0,27535.0,ZCTA5 31406,31406
32.0,13057.0,84895.0,38507.0,ZCTA5 31407,31407
31.9,10947.0,43539.0,17068.0,ZCTA5 31408,31408
22.4,642.0,-666666666.0,22823.0,ZCTA5 31409,31409
42.5,24363.0,75792.0,38975.0,ZCTA5 31410,31410
65.0,8328.0,97121.0,66621.0,ZCTA5 31411,31411
33.0,12680.0,26426.0,15603.0,ZCTA5 31415,31415
32.0,58018.0,52159.0,26848.0,ZCTA5 31419,31419
40.0,14931.0,31805.0,18108.0,ZCTA5 31501,31501
37.8,20748.0,39576.0,20533.0,ZCTA5 31503,31503
37.4,10325.0,39436.0,19359.0,ZCTA5 31510,31510
44.2,1963.0,39375.0,29879.0,ZCTA5 31512,31512
38.6,16462.0,36544.0,19811.0,ZCTA5 31513,31513
40.1,14328.0,37173.0,24015.0,ZCTA5 31516,31516
38.8,747.0,42321.0,23335.0,ZCTA5 31518,31518
44.6,3179.0,34919.0,18893.0,ZCTA5 31519,31519
38.3,22950.0,28286.0,18363.0,ZCTA5 31520,31520
54.0,16201.0,80730.0,52632.0,ZCTA5 31522,31522
40.4,13802.0,56579.0,33207.0,ZCTA5 31523,31523
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 31524,31524
34.5,29614.0,45804.0,22877.0,ZCTA5 31525,31525
70.0,589.0,59853.0,43299.0,ZCTA5 31527,31527
47.8,681.0,37679.0,22138.0,ZCTA5 31532,31532
36.3,16629.0,35590.0,18698.0,ZCTA5 31533,31533
31.7,12351.0,41186.0,21500.0,ZCTA5 31535,31535
41.4,10787.0,44904.0,19496.0,ZCTA5 31537,31537
36.1,14570.0,37344.0,18332.0,ZCTA5 31539,31539
36.2,2750.0,35929.0,21656.0,ZCTA5 31542,31542
39.6,4247.0,42141.0,19420.0,ZCTA5 31543,31543
49.8,741.0,31071.0,19098.0,ZCTA5 31544,31544
34.8,16474.0,41656.0,19346.0,ZCTA5 31545,31545
42.1,8020.0,39046.0,17837.0,ZCTA5 31546,31546
21.3,1438.0,-666666666.0,17398.0,ZCTA5 31547,31547
31.2,20613.0,51066.0,27689.0,ZCTA5 31548,31548
49.3,2393.0,23894.0,16880.0,ZCTA5 31549,31549
39.5,759.0,29219.0,16901.0,ZCTA5 31550,31550
38.2,1257.0,29432.0,15923.0,ZCTA5 31551,31551
28.2,881.0,42975.0,15147.0,ZCTA5 31552,31552
41.5,4963.0,32786.0,18487.0,ZCTA5 31553,31553
37.1,8313.0,41750.0,12477.0,ZCTA5 31554,31554
42.1,2801.0,49900.0,21183.0,ZCTA5 31555,31555
44.0,64.0,25000.0,14188.0,ZCTA5 31556,31556
38.8,2994.0,49444.0,23192.0,ZCTA5 31557,31557
30.5,21217.0,55251.0,25874.0,ZCTA5 31558,31558
45.4,2431.0,41250.0,21710.0,ZCTA5 31560,31560
54.3,268.0,-666666666.0,6344.0,ZCTA5 31561,31561
37.4,2447.0,38533.0,18460.0,ZCTA5 31562,31562
46.4,1233.0,42500.0,20056.0,ZCTA5 31563,31563
48.7,1945.0,67875.0,31872.0,ZCTA5 31565,31565
37.7,4307.0,38992.0,13336.0,ZCTA5 31566,31566
55.0,767.0,37226.0,15794.0,ZCTA5 31567,31567
57.9,846.0,51964.0,32389.0,ZCTA5 31568,31568
39.2,5922.0,59125.0,27217.0,ZCTA5 31569,31569
29.3,33607.0,24381.0,14747.0,ZCTA5 31601,31601
29.1,35141.0,40858.0,23999.0,ZCTA5 31602,31602
30.0,21818.0,54436.0,25000.0,ZCTA5 31605,31605
32.7,4115.0,43782.0,18338.0,ZCTA5 31606,31606
37.3,10623.0,40519.0,19286.0,ZCTA5 31620,31620
39.2,2004.0,41114.0,20977.0,ZCTA5 31622,31622
49.6,95.0,43750.0,15782.0,ZCTA5 31623,31623
37.1,1396.0,41607.0,20153.0,ZCTA5 31624,31624
41.1,1432.0,30125.0,17399.0,ZCTA5 31625,31625
45.0,3176.0,40606.0,26074.0,ZCTA5 31626,31626
44.0,256.0,34250.0,15769.0,ZCTA5 31627,31627
52.5,642.0,38977.0,18882.0,ZCTA5 31629,31629
28.1,574.0,15903.0,7124.0,ZCTA5 31630,31630
49.8,430.0,47917.0,22831.0,ZCTA5 31631,31631
36.3,12469.0,56518.0,23793.0,ZCTA5 31632,31632
38.3,5668.0,22364.0,18031.0,ZCTA5 31634,31634
31.9,6224.0,28760.0,17162.0,ZCTA5 31635,31635
36.6,10011.0,43536.0,23545.0,ZCTA5 31636,31636
39.5,3165.0,38203.0,18041.0,ZCTA5 31637,31637
51.0,1227.0,28043.0,18558.0,ZCTA5 31638,31638
43.0,10276.0,40857.0,18877.0,ZCTA5 31639,31639
45.6,1996.0,46299.0,22791.0,ZCTA5 31641,31641
35.0,4905.0,33382.0,21304.0,ZCTA5 31642,31642
42.9,8539.0,34915.0,20793.0,ZCTA5 31643,31643
31.8,5531.0,29253.0,15312.0,ZCTA5 31645,31645
32.7,3880.0,28184.0,13829.0,ZCTA5 31647,31647
39.2,953.0,28000.0,24572.0,ZCTA5 31648,31648
42.8,1028.0,36392.0,22705.0,ZCTA5 31649,31649
34.9,3596.0,31496.0,19798.0,ZCTA5 31650,31650
19.2,742.0,-666666666.0,1690.0,ZCTA5 31698,31698
22.0,617.0,-666666666.0,24608.0,ZCTA5 31699,31699
37.6,19007.0,25028.0,16473.0,ZCTA5 31701,31701
31.4,33118.0,26931.0,13933.0,ZCTA5 31705,31705
34.8,25357.0,35808.0,21667.0,ZCTA5 31707,31707
31.9,16035.0,35670.0,20036.0,ZCTA5 31709,31709
52.0,696.0,36875.0,16961.0,ZCTA5 31711,31711
53.1,1158.0,41090.0,21458.0,ZCTA5 31712,31712
40.7,5930.0,43286.0,20700.0,ZCTA5 31714,31714
40.9,2698.0,36652.0,16195.0,ZCTA5 31716,31716
35.0,9369.0,28728.0,15664.0,ZCTA5 31719,31719
37.5,350.0,37500.0,19416.0,ZCTA5 31720,31720
40.3,20520.0,68053.0,34655.0,ZCTA5 31721,31721
44.4,388.0,39219.0,19602.0,ZCTA5 31722,31722
39.6,9034.0,32377.0,17684.0,ZCTA5 31730,31730
51.1,1320.0,47813.0,29603.0,ZCTA5 31733,31733
60.6,652.0,-666666666.0,25471.0,ZCTA5 31735,31735
42.8,2048.0,41113.0,19245.0,ZCTA5 31738,31738
32.3,516.0,37188.0,13336.0,ZCTA5 31743,31743
43.0,2716.0,36180.0,21120.0,ZCTA5 31744,31744
64.1,123.0,15417.0,19139.0,ZCTA5 31747,31747
32.8,2558.0,35357.0,15289.0,ZCTA5 31749,31749
39.2,18539.0,34111.0,17500.0,ZCTA5 31750,31750
41.5,796.0,40903.0,21872.0,ZCTA5 31756,31756
39.2,10530.0,53980.0,27802.0,ZCTA5 31757,31757
36.2,24607.0,62643.0,27061.0,ZCTA5 31763,31763
47.3,1474.0,45337.0,22525.0,ZCTA5 31764,31764
42.4,2887.0,27548.0,17384.0,ZCTA5 31765,31765
35.6,23240.0,33321.0,18174.0,ZCTA5 31768,31768
35.7,6580.0,37324.0,17172.0,ZCTA5 31771,31771
46.3,491.0,57611.0,19924.0,ZCTA5 31772,31772
48.7,3371.0,38125.0,19119.0,ZCTA5 31773,31773
38.5,6674.0,26389.0,17282.0,ZCTA5 31774,31774
31.7,3260.0,33281.0,20138.0,ZCTA5 31775,31775
48.5,2364.0,37532.0,24704.0,ZCTA5 31778,31778
37.6,9682.0,34587.0,14952.0,ZCTA5 31779,31779
49.3,1942.0,35625.0,20618.0,ZCTA5 31780,31780
44.1,1795.0,39485.0,19946.0,ZCTA5 31781,31781
48.8,977.0,50227.0,28149.0,ZCTA5 31783,31783
32.8,707.0,40313.0,17864.0,ZCTA5 31784,31784
45.3,1415.0,31705.0,22921.0,ZCTA5 31787,31787
35.0,10133.0,34229.0,17701.0,ZCTA5 31788,31788
44.7,979.0,45625.0,20252.0,ZCTA5 31789,31789
38.3,1749.0,42772.0,18062.0,ZCTA5 31790,31790
39.9,12229.0,40097.0,20306.0,ZCTA5 31791,31791
38.5,24719.0,36546.0,23865.0,ZCTA5 31792,31792
31.8,10973.0,54844.0,23211.0,ZCTA5 31793,31793
36.6,25524.0,33502.0,19926.0,ZCTA5 31794,31794
34.7,2091.0,28696.0,16870.0,ZCTA5 31795,31795
56.0,1103.0,30240.0,22262.0,ZCTA5 31796,31796
30.9,826.0,42500.0,18613.0,ZCTA5 31798,31798
50.2,2888.0,50313.0,22343.0,ZCTA5 31801,31801
40.6,5912.0,37925.0,20207.0,ZCTA5 31803,31803
43.7,5977.0,85625.0,37643.0,ZCTA5 31804,31804
44.5,2519.0,35671.0,23633.0,ZCTA5 31805,31805
36.9,5064.0,42118.0,19850.0,ZCTA5 31806,31806
40.9,3292.0,77417.0,27764.0,ZCTA5 31807,31807
40.9,7099.0,87770.0,39031.0,ZCTA5 31808,31808
59.5,207.0,-666666666.0,18631.0,ZCTA5 31810,31810
45.6,6022.0,59405.0,31047.0,ZCTA5 31811,31811
51.3,559.0,26842.0,18977.0,ZCTA5 31812,31812
47.5,287.0,48350.0,25335.0,ZCTA5 31814,31814
35.8,3499.0,25208.0,13487.0,ZCTA5 31815,31815
40.2,5233.0,32910.0,19520.0,ZCTA5 31816,31816
40.4,10038.0,96727.0,42682.0,ZCTA5 31820,31820
13.0,380.0,18326.0,3309.0,ZCTA5 31821,31821
45.3,5814.0,54821.0,26478.0,ZCTA5 31822,31822
45.9,789.0,51250.0,26035.0,ZCTA5 31823,31823
39.7,1774.0,33295.0,17763.0,ZCTA5 31824,31824
51.8,2197.0,24414.0,23461.0,ZCTA5 31825,31825
41.3,2626.0,47794.0,21683.0,ZCTA5 31826,31826
42.5,2389.0,35993.0,19894.0,ZCTA5 31827,31827
46.9,861.0,81424.0,40552.0,ZCTA5 31829,31829
33.8,2882.0,40578.0,15100.0,ZCTA5 31830,31830
43.5,3558.0,61351.0,26335.0,ZCTA5 31831,31831
49.9,188.0,-666666666.0,18996.0,ZCTA5 31832,31832
41.4,6848.0,35202.0,21375.0,ZCTA5 31833,31833
60.9,847.0,35257.0,22459.0,ZCTA5 31836,31836
36.5,6688.0,16632.0,20173.0,ZCTA5 31901,31901
32.4,19835.0,23145.0,13193.0,ZCTA5 31903,31903
36.2,34387.0,46730.0,31453.0,ZCTA5 31904,31904
21.9,19276.0,54367.0,18934.0,ZCTA5 31905,31905
37.0,21777.0,30322.0,21974.0,ZCTA5 31906,31906
34.4,56573.0,40370.0,21087.0,ZCTA5 31907,31907
32.7,38202.0,57915.0,29441.0,ZCTA5 31909,31909
43.3,29163.0,90964.0,39257.0,ZCTA5 32003,32003
49.7,4808.0,42235.0,21277.0,ZCTA5 32008,32008
39.6,3647.0,65469.0,25970.0,ZCTA5 32009,32009
39.7,14446.0,61176.0,27153.0,ZCTA5 32011,32011
39.9,19479.0,49825.0,25607.0,ZCTA5 32024,32024
37.6,22427.0,43891.0,20110.0,ZCTA5 32025,32025
34.9,1695.0,-666666666.0,2387.0,ZCTA5 32026,32026
50.4,4683.0,49107.0,24873.0,ZCTA5 32033,32033
53.0,33695.0,68533.0,41397.0,ZCTA5 32034,32034
45.0,9891.0,41325.0,22686.0,ZCTA5 32038,32038
34.1,7553.0,56886.0,22052.0,ZCTA5 32040,32040
42.6,24381.0,59960.0,28857.0,ZCTA5 32043,32043
45.8,2117.0,48654.0,23162.0,ZCTA5 32044,32044
41.7,9070.0,56940.0,24012.0,ZCTA5 32046,32046
37.9,9452.0,37222.0,13164.0,ZCTA5 32052,32052
45.7,3256.0,40133.0,23743.0,ZCTA5 32053,32053
39.0,11723.0,37348.0,15483.0,ZCTA5 32054,32054
40.9,16851.0,38684.0,23036.0,ZCTA5 32055,32055
39.2,4728.0,36471.0,13386.0,ZCTA5 32058,32058
40.9,2649.0,43239.0,20089.0,ZCTA5 32059,32059
42.2,23702.0,40276.0,22714.0,ZCTA5 32060,32060
37.4,443.0,80515.0,16022.0,ZCTA5 32061,32061
49.8,2511.0,48338.0,20415.0,ZCTA5 32062,32062
40.7,14081.0,62878.0,25181.0,ZCTA5 32063,32063
33.3,6782.0,38199.0,17171.0,ZCTA5 32064,32064
35.9,37734.0,65891.0,28651.0,ZCTA5 32065,32065
37.3,7488.0,41089.0,22345.0,ZCTA5 32066,32066
37.1,54614.0,58479.0,25329.0,ZCTA5 32068,32068
35.3,3172.0,45823.0,20684.0,ZCTA5 32071,32071
58.3,296.0,68500.0,27517.0,ZCTA5 32072,32072
38.6,40139.0,56546.0,27353.0,ZCTA5 32073,32073
79.5,416.0,32813.0,30332.0,ZCTA5 32079,32079
53.4,22349.0,67399.0,40428.0,ZCTA5 32080,32080
38.0,11634.0,114048.0,41078.0,ZCTA5 32081,32081
51.4,29726.0,97814.0,66925.0,ZCTA5 32082,32082
45.6,3561.0,39226.0,7550.0,ZCTA5 32083,32083
39.5,34187.0,46263.0,25685.0,ZCTA5 32084,32084
50.0,28244.0,55530.0,31520.0,ZCTA5 32086,32086
33.2,5551.0,45257.0,15528.0,ZCTA5 32087,32087
40.7,14829.0,45058.0,21077.0,ZCTA5 32091,32091
38.0,33562.0,88545.0,36733.0,ZCTA5 32092,32092
50.1,2460.0,36389.0,25537.0,ZCTA5 32094,32094
43.1,8543.0,66316.0,42481.0,ZCTA5 32095,32095
55.5,2303.0,34153.0,21297.0,ZCTA5 32096,32096
37.7,17515.0,65350.0,29267.0,ZCTA5 32097,32097
60.1,2178.0,31267.0,23240.0,ZCTA5 32102,32102
43.8,7803.0,34663.0,18284.0,ZCTA5 32110,32110
37.3,8043.0,35453.0,16293.0,ZCTA5 32112,32112
47.2,5365.0,34071.0,19507.0,ZCTA5 32113,32113
35.4,32087.0,24544.0,18226.0,ZCTA5 32114,32114
40.2,24566.0,32518.0,18791.0,ZCTA5 32117,32117
56.0,16853.0,38851.0,34409.0,ZCTA5 32118,32118
44.7,22470.0,36822.0,24002.0,ZCTA5 32119,32119
37.4,5832.0,53537.0,19337.0,ZCTA5 32124,32124
51.3,30128.0,46359.0,28525.0,ZCTA5 32127,32127
49.4,19285.0,71973.0,37586.0,ZCTA5 32128,32128
45.1,21574.0,42638.0,23967.0,ZCTA5 32129,32129
41.9,5837.0,49085.0,22851.0,ZCTA5 32130,32130
45.6,4816.0,38446.0,22353.0,ZCTA5 32131,32131
54.3,7341.0,42185.0,23879.0,ZCTA5 32132,32132
48.3,54.0,-666666666.0,,ZCTA5 32133,32133
51.7,7242.0,34288.0,19592.0,ZCTA5 32134,32134
60.1,7842.0,51208.0,32392.0,ZCTA5 32136,32136
54.1,41496.0,55761.0,29713.0,ZCTA5 32137,32137
63.4,978.0,23257.0,14693.0,ZCTA5 32139,32139
54.5,1236.0,44201.0,23980.0,ZCTA5 32140,32140
52.3,18351.0,45496.0,24558.0,ZCTA5 32141,32141
38.8,5662.0,38044.0,16798.0,ZCTA5 32145,32145
26.0,668.0,22438.0,9932.0,ZCTA5 32147,32147
41.3,10745.0,29853.0,15669.0,ZCTA5 32148,32148
65.3,191.0,60667.0,33932.0,ZCTA5 32157,32157
68.5,30742.0,44904.0,30498.0,ZCTA5 32159,32159
71.0,55439.0,61313.0,43026.0,ZCTA5 32162,32162
45.4,45739.0,49251.0,21923.0,ZCTA5 32164,32164
51.3,25288.0,49565.0,30683.0,ZCTA5 32168,32168
62.3,10232.0,65855.0,47927.0,ZCTA5 32169,32169
53.4,50041.0,50261.0,32304.0,ZCTA5 32174,32174
56.8,14772.0,49200.0,37620.0,ZCTA5 32176,32176
40.7,26331.0,32500.0,19658.0,ZCTA5 32177,32177
49.4,8023.0,29861.0,16617.0,ZCTA5 32179,32179
35.8,3825.0,44810.0,20371.0,ZCTA5 32180,32180
44.1,2145.0,39135.0,17343.0,ZCTA5 32181,32181
53.4,1654.0,33629.0,21292.0,ZCTA5 32187,32187
54.7,5866.0,32141.0,19112.0,ZCTA5 32189,32189
42.9,1265.0,34750.0,15767.0,ZCTA5 32190,32190
59.4,811.0,32581.0,20293.0,ZCTA5 32193,32193
48.7,3620.0,51935.0,24311.0,ZCTA5 32195,32195
38.8,6240.0,28025.0,18167.0,ZCTA5 32202,32202
35.1,7573.0,40417.0,33951.0,ZCTA5 32204,32204
35.1,28865.0,43054.0,29897.0,ZCTA5 32205,32205
36.8,16750.0,25757.0,17543.0,ZCTA5 32206,32206
36.6,35381.0,45214.0,30864.0,ZCTA5 32207,32207
41.0,32470.0,33425.0,19704.0,ZCTA5 32208,32208
33.0,35541.0,23890.0,13783.0,ZCTA5 32209,32209
35.4,60819.0,43177.0,24221.0,ZCTA5 32210,32210
33.7,34112.0,38025.0,19472.0,ZCTA5 32211,32211
21.3,2663.0,55037.0,23554.0,ZCTA5 32212,32212
36.3,38120.0,50648.0,27146.0,ZCTA5 32216,32216
39.8,18878.0,46065.0,32403.0,ZCTA5 32217,32217
34.5,59891.0,51447.0,23841.0,ZCTA5 32218,32218
43.4,11810.0,46580.0,20684.0,ZCTA5 32219,32219
38.1,13928.0,53112.0,25056.0,ZCTA5 32220,32220
36.8,30040.0,59801.0,24257.0,ZCTA5 32221,32221
37.4,9710.0,64036.0,27760.0,ZCTA5 32222,32222
47.7,24371.0,79722.0,42114.0,ZCTA5 32223,32223
34.4,40354.0,72590.0,38059.0,ZCTA5 32224,32224
39.0,54270.0,69233.0,33450.0,ZCTA5 32225,32225
37.2,16289.0,78729.0,31576.0,ZCTA5 32226,32226
21.9,2848.0,42933.0,17332.0,ZCTA5 32227,32227
22.0,390.0,-666666666.0,27164.0,ZCTA5 32228,32228
38.5,24423.0,57345.0,40615.0,ZCTA5 32233,32233
35.7,6177.0,52330.0,25678.0,ZCTA5 32234,32234
33.1,60141.0,49871.0,21660.0,ZCTA5 32244,32244
33.6,51513.0,53720.0,27356.0,ZCTA5 32246,32246
42.7,26574.0,70383.0,50277.0,ZCTA5 32250,32250
35.8,12972.0,29226.0,14461.0,ZCTA5 32254,32254
33.9,44557.0,59624.0,38788.0,ZCTA5 32256,32256
39.1,38069.0,54347.0,31003.0,ZCTA5 32257,32257
37.1,30529.0,79866.0,39447.0,ZCTA5 32258,32258
39.1,47988.0,105955.0,42046.0,ZCTA5 32259,32259
37.9,7030.0,79333.0,45669.0,ZCTA5 32266,32266
34.0,30415.0,47141.0,24583.0,ZCTA5 32277,32277
27.8,29668.0,41975.0,23688.0,ZCTA5 32301,32301
29.6,49849.0,47320.0,26597.0,ZCTA5 32303,32303
21.8,47800.0,21647.0,11124.0,ZCTA5 32304,32304
33.8,20719.0,38860.0,19655.0,ZCTA5 32305,32305
41.4,22561.0,55625.0,37867.0,ZCTA5 32308,32308
43.2,31001.0,80376.0,40150.0,ZCTA5 32309,32309
30.0,16172.0,35015.0,18057.0,ZCTA5 32310,32310
36.0,20866.0,68076.0,34181.0,ZCTA5 32311,32311
42.7,32365.0,93236.0,47825.0,ZCTA5 32312,32312
42.9,14854.0,90035.0,36415.0,ZCTA5 32317,32317
43.5,3721.0,41442.0,23951.0,ZCTA5 32320,32320
36.7,6253.0,34067.0,15158.0,ZCTA5 32321,32321
42.6,4089.0,36265.0,15485.0,ZCTA5 32322,32322
37.8,400.0,35066.0,11942.0,ZCTA5 32323,32323
47.2,4520.0,32418.0,16018.0,ZCTA5 32324,32324
40.3,27829.0,60865.0,22805.0,ZCTA5 32327,32327
44.5,3184.0,46681.0,32654.0,ZCTA5 32328,32328
41.3,581.0,38542.0,13661.0,ZCTA5 32330,32330
48.1,4252.0,35609.0,18609.0,ZCTA5 32331,32331
37.5,1512.0,33026.0,14698.0,ZCTA5 32332,32332
51.7,10403.0,45311.0,25109.0,ZCTA5 32333,32333
37.7,2094.0,37929.0,22248.0,ZCTA5 32334,32334
46.3,1301.0,43633.0,26351.0,ZCTA5 32336,32336
40.7,11179.0,32033.0,15871.0,ZCTA5 32340,32340
33.8,3322.0,56458.0,24288.0,ZCTA5 32343,32343
45.6,12572.0,45186.0,21713.0,ZCTA5 32344,32344
48.5,1803.0,34939.0,22658.0,ZCTA5 32346,32346
42.2,8135.0,40893.0,20369.0,ZCTA5 32347,32347
38.6,12612.0,34662.0,14209.0,ZCTA5 32348,32348
59.4,1012.0,24832.0,21977.0,ZCTA5 32350,32350
37.0,19275.0,35310.0,16086.0,ZCTA5 32351,32351
38.1,6500.0,46177.0,20498.0,ZCTA5 32352,32352
55.3,203.0,57813.0,28143.0,ZCTA5 32355,32355
61.3,122.0,-666666666.0,16915.0,ZCTA5 32356,32356
48.0,2067.0,51469.0,26529.0,ZCTA5 32358,32358
63.7,1240.0,41061.0,29632.0,ZCTA5 32359,32359
45.7,210.0,55511.0,19478.0,ZCTA5 32361,32361
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 32399,32399
40.1,23476.0,37629.0,22420.0,ZCTA5 32401,32401
22.0,3557.0,62356.0,21165.0,ZCTA5 32403,32403
38.2,39552.0,50652.0,23225.0,ZCTA5 32404,32404
38.2,32513.0,45147.0,25922.0,ZCTA5 32405,32405
37.3,9735.0,57296.0,30894.0,ZCTA5 32407,32407
40.7,16861.0,54000.0,34814.0,ZCTA5 32408,32408
42.2,10036.0,52378.0,25859.0,ZCTA5 32409,32409
59.8,1089.0,59375.0,35571.0,ZCTA5 32410,32410
50.0,13591.0,59180.0,38333.0,ZCTA5 32413,32413
50.6,1763.0,31337.0,18646.0,ZCTA5 32420,32420
37.8,5344.0,38078.0,19082.0,ZCTA5 32421,32421
52.0,1034.0,62539.0,28601.0,ZCTA5 32423,32423
40.5,7334.0,35048.0,12632.0,ZCTA5 32424,32424
41.0,13718.0,36752.0,17603.0,ZCTA5 32425,32425
49.1,951.0,27472.0,16758.0,ZCTA5 32426,32426
48.6,1040.0,25104.0,14357.0,ZCTA5 32427,32427
42.2,17083.0,37992.0,18219.0,ZCTA5 32428,32428
50.5,899.0,41419.0,22523.0,ZCTA5 32430,32430
44.7,3782.0,39783.0,23161.0,ZCTA5 32431,32431
-666666666.0,43.0,-666666666.0,,ZCTA5 32432,32432
38.1,17679.0,31741.0,16990.0,ZCTA5 32433,32433
41.8,7610.0,41555.0,24326.0,ZCTA5 32435,32435
32.7,888.0,19537.0,11142.0,ZCTA5 32437,32437
47.4,3783.0,29914.0,15654.0,ZCTA5 32438,32438
44.0,8931.0,55360.0,28493.0,ZCTA5 32439,32439
37.9,7654.0,41810.0,14517.0,ZCTA5 32440,32440
40.8,3336.0,36789.0,20880.0,ZCTA5 32442,32442
45.7,2842.0,34185.0,18455.0,ZCTA5 32443,32443
40.5,21364.0,67246.0,31210.0,ZCTA5 32444,32444
39.1,2664.0,33000.0,9883.0,ZCTA5 32445,32445
41.5,11501.0,43939.0,21551.0,ZCTA5 32446,32446
16.5,156.0,-666666666.0,,ZCTA5 32447,32447
42.5,8811.0,26975.0,18396.0,ZCTA5 32448,32448
36.4,595.0,28798.0,16920.0,ZCTA5 32449,32449
44.5,4530.0,32122.0,18339.0,ZCTA5 32455,32455
45.6,7943.0,47440.0,26808.0,ZCTA5 32456,32456
